# Time	Temperature	Voltage	for 10 mA drive current
9.5800e+02	1.4714e+02	9.3474e-05
9.6000e+02	1.4725e+02	9.3527e-05
9.6201e+02	1.4737e+02	9.3592e-05
9.6402e+02	1.4749e+02	9.3644e-05
9.6603e+02	1.4762e+02	9.3701e-05
9.6804e+02	1.4774e+02	9.3767e-05
9.7006e+02	1.4786e+02	9.3826e-05
9.7210e+02	1.4798e+02	9.3887e-05
9.7414e+02	1.4811e+02	9.3951e-05
9.7618e+02	1.4824e+02	9.4012e-05
9.7821e+02	1.4837e+02	9.4077e-05
9.8026e+02	1.4850e+02	9.4132e-05
9.8230e+02	1.4862e+02	9.4190e-05
9.8434e+02	1.4874e+02	9.4249e-05
9.8636e+02	1.4886e+02	9.4314e-05
9.8841e+02	1.4898e+02	9.4381e-05
9.9047e+02	1.4910e+02	9.4433e-05
9.9253e+02	1.4922e+02	9.4487e-05
9.9458e+02	1.4935e+02	9.4570e-05
9.9664e+02	1.4948e+02	9.4617e-05
9.9869e+02	1.4960e+02	9.4668e-05
1.0007e+03	1.4972e+02	9.4723e-05
